GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,IS_STARTER,EFF,TS_PCT,EFF_scaled,TS_PCT_scaled,MIN_scaled,IMPACT_SCORE
22400072,1610612757,POR,Portland,1641712,Rayan Rupert,Rayan,0,16.95,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,6.0,-16.0,0,9.0,0.75,0.2549019607843137,0.75,0.38504027617951664,0.44247286716758044
22400072,1610612757,POR,Portland,1642270,Donovan Clingan,Donovan,0,12.58,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,-9.0,0,4.0,0.5,0.1568627450980392,0.5,0.2844649021864212,0.29808456869514205
22400072,1610612757,POR,Portland,1630625,Dalano Banton,Dalano,0,8.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,-10.0,0,2.0,0.375,0.11764705882352941,0.375,0.17905638665132334,0.21327573952480874
22400072,1610612757,POR,Portland,1631133,Jabari Walker,Jabari,0,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-7.0,0,2.0,0.0,0.11764705882352941,0.0,0.1624856156501726,0.09580450822446354
22400072,1610612757,POR,Portland,1641871,Duop Reath,Duop,0,3.27,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,-3.0,0,3.0,0.75,0.13725490196078433,0.75,0.07019562715765247,0.30096064893160945
22400071,1610612756,PHX,Phoenix,203078,Bradley Beal,Bradley,F,38.47,8.0,12.0,0.667,4.0,6.0,0.667,4.0,5.0,0.8,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,24.0,-1.0,1,23.0,0.8450704225352114,0.5294117647058824,0.8450704225352114,0.8803222094361334,0.7293824954737563
22400071,1610612756,PHX,Phoenix,201142,Kevin Durant,Kevin,F,43.67,8.0,17.0,0.471,2.0,5.0,0.4,7.0,9.0,0.778,0.0,7.0,7.0,0.0,3.0,1.0,7.0,4.0,25.0,-2.0,1,18.0,0.5963740458015266,0.4313725490196078,0.5963740458015266,1.0,0.6514612333483012
22400071,1610612756,PHX,Phoenix,203994,Jusuf Nurkić,Jusuf,C,22.33,2.0,5.0,0.4,1.0,4.0,0.25,6.0,8.0,0.75,0.0,9.0,9.0,2.0,2.0,0.0,4.0,4.0,11.0,3.0,1,15.0,0.6455399061032864,0.37254901960784315,0.6455399061032864,0.5088607594936707,0.4953398075222244
22400071,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,32.13,5.0,9.0,0.556,4.0,5.0,0.8,1.0,2.0,0.5,0.0,4.0,4.0,6.0,1.0,1.0,4.0,6.0,15.0,-4.0,1,18.0,0.7591093117408906,0.4313725490196078,0.7591093117408906,0.7344073647871115,0.6206040225662437
22400071,1610612756,PHX,Phoenix,1626145,Tyus Jones,Tyus,G,35.08,5.0,10.0,0.5,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,8.0,2.0,1.0,0.0,0.0,11.0,6.0,1,19.0,0.55,0.45098039215686275,0.55,0.8023014959723819,0.5860826056544597
